,Unnamed: 0,id,id_client,id_product,qtd,total,sale_date,sale_date_dt
2121,2121,2145,26,33,8,51039.7,26-02-2024,2024-02-26
2122,2122,2146,31,31,15,118034.65,24-04-2023,2023-04-24
2123,2123,2147,21,140,1,3135.0,06-11-2023,2023-06-11
2124,2124,2148,39,69,8,344014.0,2023-10-05,2023-10-05
2125,2125,2149,6,19,1,15610.4,2024-02-13,2024-02-13
2126,2126,2150,14,23,12,134144.0,2024-10-06,2024-10-06
2127,2127,2151,49,135,2,3124.55,2024-07-17,2024-07-17
2128,2128,2152,4,15,2,53010.0,2024-11-16,2024-11-16
2129,2129,2153,22,136,4,7499.3,2023-10-06,2023-10-06
2130,2130,2154,43,116,3,7727.0,31-10-2024,2024-10-31
2131,2131,2155,19,83,2,256127.6,2023-02-24,2023-02-24
2132,2132,2156,38,28,10,135456.7,2023-06-07,2023-06-07
2133,2133,2157,32,117,9,36927.0,2024-03-17,2024-03-17
2134,2134,2158,44,44,15,153997.85,2023-02-11,2023-02-11
2135,2135,2159,15,89,15,1180171.0,14-12-2024,2024-12-14
2136,2136,2160,46,149,15,17454.0,15-12-2023,2023-12-15
2137,2137,2161,37,13,6,44158.85,2023-02-19,2023-02-19
2138,2138,2162,49,56,15,644832.0,2023-05-09,2023-05-09
2139,2139,2163,44,101,2,880.65,29-07-2023,2023-07-29
2140,2140,2164,6,135,14,21871.85,2024-03-05,2024-03-05
2141,2141,2165,10,149,15,16581.3,2023-12-10,2023-12-10
2142,2142,2166,40,32,10,125025.0,26-02-2023,2023-02-26
2143,2143,2167,2,62,7,679776.3,17-05-2024,2024-05-17
2144,2144,2168,23,19,2,32865.0,24-03-2023,2023-03-24
2145,2145,2169,44,90,7,553681.0,2023-12-01,2023-12-01
2146,2146,2170,33,42,4,22772.45,2024-10-22,2024-10-22
2147,2147,2171,24,117,6,23387.1,01-02-2023,2023-01-02
2148,2148,2172,17,53,12,644100.0,2023-04-11,2023-04-11
2149,2149,2173,37,1,12,397470.0,19-12-2024,2024-12-19
2150,2150,2174,45,101,13,6024.0,2023-05-14,2023-05-14
2151,2151,2175,15,90,12,949168.0,20-01-2023,2023-01-20
2152,2152,2176,11,41,11,116600.0,22-03-2024,2024-03-22
2153,2153,2177,40,26,1,16418.85,2023-07-03,2023-07-03
2154,2154,2178,9,35,3,33017.0,2023-10-02,2023-10-02
2155,2155,2179,5,18,12,318869.0,29-05-2023,2023-05-29
2156,2156,2180,17,112,11,23990.0,21-12-2023,2023-12-21
2157,2157,2181,3,56,2,85978.0,02-12-2024,2024-02-12
2158,2158,2182,15,52,6,82225.0,25-02-2023,2023-02-25
2159,2159,2183,16,2,11,146281.0,26-07-2024,2024-07-26
2160,2160,2184,3,98,5,396806.0,05-02-2023,2023-05-02
2161,2161,2185,36,62,4,388443.6,23-10-2023,2023-10-23
2162,2162,2186,1,116,15,38633.0,11-08-2023,2023-11-08
2163,2163,2187,15,50,3,33828.0,26-04-2024,2024-04-26
2164,2164,2188,2,131,1,964.0,2024-07-31,2024-07-31
2165,2165,2189,46,115,1,831.0,14-07-2023,2023-07-14
2166,2166,2190,17,39,3,84453.1,2024-06-23,2024-06-23
2167,2167,2191,37,126,1,2543.15,26-12-2023,2023-12-26
2168,2168,2192,20,127,12,18592.0,2024-05-13,2024-05-13
2169,2169,2193,47,86,12,1066164.1,20-01-2024,2024-01-20
2170,2170,2194,48,133,8,15142.0,2023-03-26,2023-03-26
2171,2171,2195,45,131,12,10984.85,2024-03-08,2024-03-08
2172,2172,2196,45,26,6,103699.0,08-07-2024,2024-08-07
2173,2173,2197,15,77,10,424694.65,26-09-2024,2024-09-26
2174,2174,2198,31,24,8,185857.0,2024-04-23,2024-04-23
2175,2175,2199,10,130,13,53873.0,2024-05-10,2024-05-10
2176,2176,2200,22,136,6,11248.95,22-04-2024,2024-04-22
2177,2177,2201,26,17,6,80021.35,20-06-2024,2024-06-20
2178,2178,2202,18,44,14,143731.2,25-05-2023,2023-05-25
2179,2179,2203,10,78,8,974092.0,2024-06-11,2024-06-11
2180,2180,2204,16,66,12,143317.0,2024-05-29,2024-05-29
2181,2181,2205,22,74,15,1233459.1,26-10-2024,2024-10-26
2182,2182,2206,11,146,9,4464.0,2024-09-18,2024-09-18
2183,2183,2207,45,79,4,264587.0,2024-09-19,2024-09-19
2184,2184,2208,23,2,11,146281.0,2024-10-27,2024-10-27
2185,2185,2209,25,121,7,24567.0,2024-09-15,2024-09-15
2186,2186,2210,15,146,5,2480.0,26-07-2023,2023-07-26
2187,2187,2211,5,37,1,5764.6,08-09-2024,2024-08-09
2188,2188,2212,35,42,1,5693.35,26-08-2024,2024-08-26
2189,2189,2213,48,15,14,371067.15,15-08-2023,2023-08-15
2190,2190,2214,5,96,1,67089.95,12-01-2024,2024-12-01
2191,2191,2215,22,115,5,4153.0,03-03-2024,2024-03-03
2192,2192,2216,18,107,8,11501.65,26-12-2023,2023-12-26
2193,2193,2217,37,22,4,149920.45,2024-04-01,2024-04-01
2194,2194,2218,24,98,3,226178.85,2024-04-24,2024-04-24
2195,2195,2219,43,135,6,9373.65,2024-10-05,2024-10-05
2196,2196,2220,41,6,11,130022.0,2024-06-28,2024-06-28
2197,2197,2221,35,32,15,178160.15,27-08-2023,2023-08-27
2198,2198,2222,30,22,13,487242.65,24-07-2023,2023-07-24
2199,2199,2223,42,55,10,1044878.4,29-07-2023,2023-07-29
2200,2200,2224,44,30,9,290231.0,2023-05-24,2023-05-24
2201,2201,2225,23,142,10,8264.0,2023-03-16,2023-03-16
2202,2202,2226,37,124,2,7540.0,27-07-2023,2023-07-27
2203,2203,2227,36,112,3,6543.0,03-06-2023,2023-03-06
2204,2204,2228,10,127,3,4415.6,13-01-2023,2023-01-13
2205,2205,2229,29,150,7,11520.0,2023-10-22,2023-10-22
2206,2206,2230,9,51,9,577431.0,23-12-2024,2024-12-23
2207,2207,2231,25,118,12,49191.95,2024-11-12,2024-11-12
2208,2208,2232,32,67,10,814995.5,09-02-2024,2024-09-02
2209,2209,2233,48,19,14,218550.35,04-09-2024,2024-04-09
2210,2210,2234,28,94,4,163003.0,16-03-2024,2024-03-16
2211,2211,2235,11,65,15,364197.7,21-10-2023,2023-10-21
2212,2212,2236,31,128,14,65110.0,2024-11-11,2024-11-11
2213,2213,2237,14,105,14,4117.3,2023-10-30,2023-10-30
2214,2214,2238,37,98,5,376965.7,2024-03-18,2024-03-18
2215,2215,2239,14,30,6,193487.0,24-10-2023,2023-10-24
2216,2216,2240,15,8,8,37879.35,2024-05-17,2024-05-17
2217,2217,2241,9,150,13,20324.3,12-01-2023,2023-12-01
2218,2218,2242,35,57,1,112851.45,11-12-2023,2023-11-12
2219,2219,2243,44,112,6,12431.7,26-11-2023,2023-11-26
2220,2220,2244,47,143,13,57674.0,11-03-2024,2024-11-03
2221,2221,2245,28,21,6,49786.65,11-02-2024,2024-11-02
2222,2222,2246,7,109,15,8873.0,2024-01-28,2024-01-28
2223,2223,2247,10,46,9,42611.3,16-10-2023,2023-10-16
2224,2224,2248,47,10,6,182588.1,04-09-2023,2023-04-09
2225,2225,2249,34,59,2,174332.0,06-07-2024,2024-06-07
2226,2226,2250,3,24,12,278786.0,2024-01-07,2024-01-07
2227,2227,2251,29,102,2,1580.8,2024-09-22,2024-09-22
2228,2228,2252,36,121,10,35095.85,13-05-2023,2023-05-13
2229,2229,2253,41,132,13,19303.05,26-10-2024,2024-10-26
2230,2230,2254,10,54,7,808206.8,2023-04-07,2023-04-07
2231,2231,2255,46,9,5,188601.6,26-05-2023,2023-05-26
2232,2232,2256,36,68,6,401383.0,2023-01-25,2023-01-25
2233,2233,2257,15,111,14,59993.0,02-06-2024,2024-02-06
2234,2234,2258,10,96,5,353104.0,2024-05-29,2024-05-29
2235,2235,2259,28,71,8,989322.4,20-12-2023,2023-12-20
2236,2236,2260,46,46,2,9469.6,2024-04-06,2024-04-06
2237,2237,2261,33,55,12,1319846.0,2023-05-20,2023-05-20
2238,2238,2262,11,28,5,71293.0,03-01-2024,2024-03-01
2239,2239,2263,49,61,9,239559.6,15-03-2023,2023-03-15
2240,2240,2264,48,143,4,17746.0,2023-02-02,2023-02-02
2241,2241,2265,17,118,3,12945.0,28-07-2023,2023-07-28
2242,2242,2266,38,99,14,1501733.0,20-02-2024,2024-02-20
2243,2243,2267,19,12,3,7770.05,2024-08-14,2024-08-14
2244,2244,2268,12,62,14,1359552.6,2024-02-29,2024-02-29
2245,2245,2269,1,59,4,331231.75,2023-03-14,2023-03-14
2246,2246,2270,10,17,8,112310.0,04-11-2023,2023-04-11
2247,2247,2271,17,8,14,66289.1,2024-11-14,2024-11-14
2248,2248,2272,49,128,8,35345.7,2023-06-18,2023-06-18
2249,2249,2273,14,38,11,276519.35,21-09-2023,2023-09-21
2250,2250,2274,34,99,3,321800.0,16-04-2023,2023-04-16
2251,2251,2275,33,137,4,12864.9,2023-12-15,2023-12-15
2252,2252,2276,28,87,12,802319.0,2024-01-13,2024-01-13
2253,2253,2277,44,97,14,1799956.45,06-12-2023,2023-06-12
2254,2254,2278,29,111,14,59993.0,2024-07-27,2024-07-27
2255,2255,2279,19,11,1,34420.4,23-09-2023,2023-09-23
2256,2256,2280,40,88,8,386692.0,2023-10-25,2023-10-25
2257,2257,2281,42,57,15,1692766.05,2023-01-31,2023-01-31
2258,2258,2282,9,18,9,239152.0,2024-01-27,2024-01-27
2259,2259,2283,43,82,11,567974.0,2023-05-17,2023-05-17
2260,2260,2284,25,74,6,519351.0,28-04-2024,2024-04-28
2261,2261,2285,48,27,4,62743.7,22-01-2023,2023-01-22
2262,2262,2286,27,105,2,588.05,24-08-2023,2023-08-24
2263,2263,2287,34,100,15,1569004.0,12-10-2023,2023-12-10
2264,2264,2288,28,108,4,13382.0,2023-07-22,2023-07-22
2265,2265,2289,45,104,1,3527.35,28-12-2024,2024-12-28
2266,2266,2290,44,83,8,1024509.45,28-09-2024,2024-09-28
2267,2267,2291,48,6,5,59101.0,12-02-2023,2023-12-02
2268,2268,2292,44,2,12,167978.0,24-08-2023,2023-08-24
2269,2269,2293,7,103,13,22096.05,2023-10-30,2023-10-30
2270,2270,2294,15,123,5,13885.0,2023-10-30,2023-10-30
2271,2271,2295,1,14,11,374225.9,16-07-2024,2024-07-16
2272,2272,2296,25,26,6,103699.0,2023-08-21,2023-08-21
2273,2273,2297,22,90,12,901709.6,21-01-2024,2024-01-21
2274,2274,2298,26,128,10,44181.65,12-05-2024,2024-12-05
2275,2275,2299,40,42,3,17080.05,2024-05-31,2024-05-31
2276,2276,2300,30,95,9,596858.4,2023-01-01,2023-01-01
2277,2277,2301,13,142,9,7066.1,2023-06-14,2023-06-14
2278,2278,2302,15,56,3,128966.0,12-10-2023,2023-12-10
2279,2279,2303,30,5,12,269826.6,07-03-2023,2023-07-03
2280,2280,2304,3,32,12,142528.5,2024-12-04,2024-12-04
2281,2281,2305,44,51,9,548559.45,2023-12-21,2023-12-21
2282,2282,2306,7,11,1,36232.0,10-07-2024,2024-10-07
2283,2283,2307,20,118,5,20497.2,2024-05-10,2024-05-10
2284,2284,2308,9,71,2,260348.0,2023-04-13,2023-04-13
2285,2285,2309,26,23,13,138055.9,2024-07-01,2024-07-01
2286,2286,2310,34,114,3,2398.0,17-05-2023,2023-05-17
2287,2287,2311,10,14,6,214866.0,2024-10-21,2024-10-21
2288,2288,2312,36,139,12,17099.0,2024-01-19,2024-01-19
2289,2289,2313,17,146,7,3472.0,22-01-2024,2024-01-22
2290,2290,2314,45,49,4,50404.15,2024-10-07,2024-10-07
2291,2291,2315,18,38,3,75413.85,21-07-2023,2023-07-21
2292,2292,2316,12,29,11,401614.0,18-05-2023,2023-05-18
2293,2293,2317,20,107,15,22701.0,01-08-2024,2024-01-08
2294,2294,2318,25,73,9,1288439.0,19-05-2023,2023-05-19
2295,2295,2319,3,38,10,251380.45,2023-10-26,2023-10-26
2296,2296,2320,41,138,7,27816.95,10-07-2023,2023-10-07
2297,2297,2321,24,9,3,113160.2,2024-09-05,2024-09-05
2298,2298,2322,29,147,6,18180.0,31-01-2023,2023-01-31
2299,2299,2323,32,35,2,20910.45,09-01-2024,2024-09-01
2300,2300,2324,43,18,15,378657.65,22-01-2024,2024-01-22
2301,2301,2325,38,116,1,2447.2,2024-11-18,2024-11-18
2302,2302,2326,19,111,11,44781.1,05-12-2024,2024-05-12
2303,2303,2327,17,81,5,580204.9,2024-03-26,2024-03-26
2304,2304,2328,19,30,6,193487.0,2024-10-11,2024-10-11
2305,2305,2329,31,135,15,24668.0,05-10-2023,2023-05-10
2306,2306,2330,37,78,5,608808.0,2024-05-23,2024-05-23
2307,2307,2331,12,49,6,75606.7,15-06-2023,2023-06-15
2308,2308,2332,33,109,12,7472.0,2024-09-17,2024-09-17
2309,2309,2333,3,18,6,159435.0,05-01-2023,2023-05-01
2310,2310,2335,8,76,7,985518.6,01-02-2024,2024-01-02
2311,2311,2336,4,5,15,355035.0,22-10-2023,2023-10-22
2312,2312,2337,20,81,1,122148.0,24-10-2023,2023-10-24
2313,2313,2338,41,96,1,67089.95,26-12-2024,2024-12-26
2314,2314,2339,9,5,8,189352.0,2024-01-06,2024-01-06
2315,2315,2340,13,109,11,6507.5,2023-09-20,2023-09-20
2316,2316,2341,9,128,15,69761.0,2023-05-18,2023-05-18
2317,2317,2342,34,30,10,322479.0,2023-02-18,2023-02-18
2318,2318,2343,42,126,4,10172.6,01-05-2024,2024-01-05
2319,2319,2344,48,41,5,50350.0,23-04-2023,2023-04-23
2320,2320,2345,17,32,1,12502.0,11-12-2024,2024-11-12
2321,2321,2346,2,30,11,354727.0,2023-08-07,2023-08-07
2322,2322,2347,39,128,1,4651.0,2024-04-03,2024-04-03
2323,2323,2348,5,18,12,302925.55,09-09-2024,2024-09-09
2324,2324,2349,13,42,1,5993.0,14-06-2023,2023-06-14
2325,2325,2350,34,85,13,476446.85,22-10-2023,2023-10-22
2326,2326,2351,26,24,3,69697.0,2023-05-13,2023-05-13
2327,2327,2352,27,73,1,136002.0,2023-06-29,2023-06-29
2328,2328,2353,2,68,13,826178.9,15-08-2024,2024-08-15
2329,2329,2354,3,31,6,49699.0,2023-09-30,2023-09-30
2330,2330,2355,4,150,5,7816.6,2023-12-17,2023-12-17
2331,2331,2356,47,34,3,14015.35,2023-06-25,2023-06-25
2332,2332,2357,33,131,12,11563.0,28-09-2023,2023-09-28
2333,2333,2358,34,67,9,733495.95,03-08-2024,2024-03-08
2334,2334,2359,31,69,12,543180.0,17-02-2023,2023-02-17
2335,2335,2360,9,58,6,652948.0,16-04-2023,2023-04-16
2336,2336,2361,13,29,4,146041.0,26-08-2024,2024-08-26
2337,2337,2362,33,12,5,13631.0,09-07-2024,2024-09-07
2338,2338,2363,27,61,4,112075.0,11-03-2023,2023-11-03
2339,2339,2364,49,63,1,132960.1,16-07-2024,2024-07-16
2340,2340,2365,22,115,3,2367.4,2024-09-16,2024-09-16
2341,2341,2366,27,108,6,20073.0,19-07-2024,2024-07-19
2342,2342,2367,19,149,9,9949.35,24-12-2023,2023-12-24
2343,2343,2368,23,58,2,206766.55,02-09-2024,2024-02-09
2344,2344,2369,26,60,8,826508.55,2023-05-11,2023-05-11
2345,2345,2370,30,113,7,29226.75,2024-05-15,2024-05-15
2346,2346,2371,1,144,7,14724.05,02-12-2024,2024-02-12
2347,2347,2372,20,69,2,90530.0,2024-08-30,2024-08-30
2348,2348,2374,11,122,5,6612.0,17-03-2023,2023-03-17
2349,2349,2375,49,116,14,34254.15,31-05-2024,2024-05-31
2350,2350,2376,41,112,9,18647.55,11-07-2023,2023-11-07
2351,2351,2377,30,6,5,56145.95,20-04-2024,2024-04-20
2352,2352,2378,31,114,14,11190.0,2023-12-25,2023-12-25
2353,2353,2379,39,7,10,195188.0,2023-10-23,2023-10-23
2354,2354,2380,5,47,10,61230.0,23-05-2024,2024-05-23
2355,2355,2381,23,41,3,30210.0,11-11-2023,2023-11-11
2356,2356,2382,36,88,1,45919.2,19-07-2023,2023-07-19
2357,2357,2383,26,102,9,7488.0,23-07-2023,2023-07-23
2358,2358,2384,43,42,6,35957.0,2023-07-04,2023-07-04
2359,2359,2385,21,43,14,491356.0,22-06-2024,2024-06-22
2360,2360,2386,15,97,13,1671388.2,14-07-2024,2024-07-14
2361,2361,2387,47,141,4,19127.0,06-02-2024,2024-06-02
2362,2362,2388,41,41,15,151050.0,13-11-2023,2023-11-13
2363,2363,2389,17,145,1,4132.5,21-02-2024,2024-02-21
2364,2364,2390,45,43,12,400103.9,19-12-2024,2024-12-19
2365,2365,2391,1,142,4,3306.0,2023-03-19,2023-03-19
2366,2366,2392,14,63,13,1819450.0,2024-12-26,2024-12-26
2367,2367,2393,22,54,14,1701487.0,2024-03-22,2024-03-22
2368,2368,2394,19,11,11,398551.0,2024-11-09,2024-11-09
2369,2369,2395,14,49,12,159171.0,24-01-2023,2023-01-24
2370,2370,2396,34,45,13,128748.0,2023-06-23,2023-06-23
2371,2371,2397,19,112,3,6543.0,07-05-2024,2024-07-05
2372,2372,2398,2,46,9,42611.3,2024-10-07,2024-10-07
2373,2373,2399,41,36,11,248615.0,2023-07-12,2023-07-12
2374,2374,2400,39,2,10,132982.9,2024-05-12,2024-05-12
2375,2375,2401,37,148,9,43070.0,05-09-2023,2023-05-09
2376,2376,2402,35,45,10,94085.15,11-10-2023,2023-11-10
2377,2377,2403,21,131,8,7323.55,2024-05-09,2024-05-09
2378,2378,2404,3,123,8,22217.0,2024-08-29,2024-08-29
2379,2379,2405,42,57,15,1692766.05,03-10-2024,2024-03-10
2380,2380,2406,45,111,2,8141.5,2024-02-22,2024-02-22
2381,2381,2407,48,66,10,119430.2,22-07-2024,2024-07-22
2382,2382,2408,41,7,1,19519.0,06-01-2024,2024-06-01
2383,2383,2409,16,16,15,427585.5,08-06-2023,2023-08-06
2384,2384,2410,44,125,5,17010.0,16-04-2023,2023-04-16
2385,2385,2411,31,16,10,285057.0,2023-11-11,2023-11-11
2386,2386,2412,47,84,3,123758.4,21-04-2024,2024-04-21
2387,2387,2413,31,134,1,4482.1,2023-04-09,2023-04-09
2388,2388,2414,42,45,12,118845.0,11-12-2024,2024-11-12
2389,2389,2415,39,119,3,9767.0,17-03-2024,2024-03-17
2390,2390,2416,9,119,14,45581.0,31-08-2023,2023-08-31
2391,2391,2417,24,110,7,17469.0,24-02-2023,2023-02-24
2392,2392,2418,18,102,9,7113.6,2024-03-18,2024-03-18
2393,2393,2419,40,22,10,374802.55,31-01-2023,2023-01-31
2394,2394,2420,16,7,7,136631.0,2023-04-07,2023-04-07
2395,2395,2421,35,97,7,947345.0,2023-02-09,2023-02-09
2396,2396,2422,49,19,7,115026.0,2024-11-11,2024-11-11
2397,2397,2423,14,22,13,512887.0,04-06-2023,2023-04-06
2398,2398,2424,49,25,10,121265.0,28-03-2024,2024-03-28
2399,2399,2425,43,133,3,5678.0,25-07-2024,2024-07-25
2400,2400,2426,42,120,11,32650.55,23-06-2024,2024-06-23
2401,2401,2427,33,100,3,298110.95,2023-04-25,2023-04-25
2402,2402,2428,21,126,15,40156.0,29-01-2024,2024-01-29
2403,2403,2429,39,33,6,40295.0,23-11-2023,2023-11-23
2404,2404,2431,9,62,8,817776.0,2024-08-25,2024-08-25
2405,2405,2432,12,49,13,163813.25,2024-02-03,2024-02-03
2406,2406,2433,35,116,9,23180.0,23-11-2023,2023-11-23
2407,2407,2434,11,5,5,112427.75,18-09-2024,2024-09-18
2408,2408,2435,32,122,5,6612.0,20-05-2024,2024-05-20
2409,2409,2436,39,90,8,632779.0,2024-11-16,2024-11-16
2410,2410,2437,26,7,6,111257.35,2023-09-27,2023-09-27
2411,2411,2438,11,8,12,59810.0,13-01-2023,2023-01-13
2412,2412,2439,21,115,6,4734.8,2023-08-29,2023-08-29
2413,2413,2440,34,125,11,35551.85,18-04-2023,2023-04-18
2414,2414,2441,20,16,1,28505.7,2023-09-25,2023-09-25
2415,2415,2442,45,15,14,371067.15,22-07-2023,2023-07-22
2416,2416,2443,24,106,11,48234.0,2023-12-05,2023-12-05
2417,2417,2444,49,147,2,5757.0,19-08-2023,2023-08-19
2418,2418,2445,49,92,13,1097347.85,2023-02-03,2023-02-03
2419,2419,2446,7,96,11,776829.0,2024-05-09,2024-05-09
2420,2420,2447,15,129,3,9309.05,2024-11-24,2024-11-24
2421,2421,2448,36,59,6,496847.15,15-03-2023,2023-03-15
2422,2422,2449,45,22,13,512887.0,27-11-2023,2023-11-27
2423,2423,2450,30,16,6,180036.0,2023-04-26,2023-04-26
2424,2424,2451,5,33,15,95700.15,2023-10-10,2023-10-10
2425,2425,2452,40,110,8,19964.0,18-06-2024,2024-06-18
2426,2426,2453,5,46,13,61549.55,21-02-2024,2024-02-21
2427,2427,2455,35,111,13,52922.6,12-08-2024,2024-12-08
2428,2428,2456,34,31,1,7868.85,2023-03-07,2023-03-07
2429,2429,2457,33,27,3,47057.3,2024-06-02,2024-06-02
2430,2430,2458,42,115,7,5523.3,29-08-2023,2023-08-29
2431,2431,2459,35,64,8,847441.8,18-05-2023,2023-05-18
2432,2432,2460,19,3,13,111448.3,2024-02-08,2024-02-08
2433,2433,2461,26,44,3,32421.0,19-01-2023,2023-01-19
2434,2434,2462,8,106,5,20827.8,08-04-2024,2024-08-04
2435,2435,2463,26,131,11,10599.0,2023-03-13,2023-03-13
2436,2436,2464,42,99,6,611420.0,2023-02-23,2023-02-23
2437,2437,2465,9,10,3,91294.05,17-05-2023,2023-05-17
2438,2438,2466,44,126,2,5086.3,2023-09-17,2023-09-17
2439,2439,2467,13,64,8,847441.8,2024-09-09,2024-09-09
2440,2440,2468,32,39,4,118531.0,17-08-2024,2024-08-17
2441,2441,2469,24,142,8,6280.45,2024-12-19,2024-12-19
2442,2442,2470,47,44,7,75648.0,2023-04-14,2023-04-14
2443,2443,2471,9,81,13,1587930.0,2023-02-25,2023-02-25
2444,2444,2472,36,21,11,96080.0,2024-03-16,2024-03-16
2445,2445,2473,42,29,11,381533.3,18-07-2023,2023-07-18
2446,2446,2474,8,9,9,339482.5,17-06-2024,2024-06-17
2447,2447,2475,48,52,1,13018.8,2023-05-18,2023-05-18
2448,2448,2476,25,126,10,25432.45,01-02-2023,2023-01-02
2449,2449,2477,35,18,4,106290.0,2023-07-10,2023-07-10
2450,2450,2478,37,68,9,602074.0,12-05-2023,2023-12-05
2451,2451,2479,5,78,4,487046.0,2024-12-29,2024-12-29
2452,2452,2480,5,53,9,458921.25,2024-05-30,2024-05-30
2453,2453,2481,3,31,5,41416.0,2024-07-22,2024-07-22
2454,2454,2482,8,98,9,714250.0,28-02-2023,2023-02-28
2455,2455,2483,25,9,11,414922.0,2023-08-01,2023-08-01
2456,2456,2484,26,136,13,24373.2,2024-01-17,2024-01-17
2457,2457,2485,26,69,11,473019.25,13-04-2023,2023-04-13
2458,2458,2486,14,23,1,11179.0,2023-02-04,2023-02-04
2459,2459,2487,48,11,2,72464.0,2024-01-18,2024-01-18
2460,2460,2488,29,72,4,398659.0,2024-02-17,2024-02-17
2461,2461,2489,49,85,6,231472.0,2023-06-12,2023-06-12
2462,2462,2490,11,60,11,1136448.9,13-05-2023,2023-05-13
2463,2463,2491,22,60,1,108751.0,29-08-2023,2023-08-29
2464,2464,2492,29,35,1,11006.0,24-01-2023,2023-01-24
2465,2465,2493,22,78,8,974092.0,2023-11-17,2023-11-17
2466,2466,2494,24,74,13,1068997.95,2024-10-09,2024-10-09
2467,2467,2495,19,109,8,4982.0,01-11-2023,2023-01-11
2468,2468,2496,46,46,6,28407.85,2024-07-14,2024-07-14
2469,2469,2497,12,57,6,712743.0,05-05-2023,2023-05-05
2470,2470,2498,17,47,4,23267.4,2023-03-19,2023-03-19
2471,2471,2499,12,143,13,57674.0,10-04-2023,2023-10-04
2472,2472,2500,20,86,2,187046.0,2024-05-18,2024-05-18
2473,2473,2501,45,131,5,4577.1,2024-04-06,2024-04-06
2474,2474,2502,2,16,15,427585.5,13-06-2024,2024-06-13
2475,2475,2503,18,91,6,809316.0,20-02-2023,2023-02-20
2476,2476,2504,39,64,3,317791.15,01-07-2024,2024-01-07
2477,2477,2505,16,37,9,54609.0,2023-08-09,2023-08-09
2478,2478,2506,8,142,7,5785.0,2024-02-20,2024-02-20
2479,2479,2507,21,142,7,5495.75,21-08-2023,2023-08-21
2480,2480,2508,18,73,6,816012.0,22-11-2024,2024-11-22
2481,2481,2509,12,34,15,70074.85,2024-06-17,2024-06-17
2482,2482,2510,40,24,4,88282.55,18-11-2023,2023-11-18
2483,2483,2511,7,123,1,2777.0,24-11-2024,2024-11-24
2484,2484,2512,36,131,1,915.8,26-04-2024,2024-04-26
2485,2485,2513,8,82,3,147156.9,01-02-2023,2023-01-02
2486,2486,2514,11,13,12,88316.75,18-03-2024,2024-03-18
2487,2487,2515,23,133,5,8990.8,2024-09-26,2024-09-26
2488,2488,2516,4,101,2,927.0,2023-07-04,2023-07-04
2489,2489,2517,10,10,3,96099.0,2023-11-02,2023-11-02
2490,2490,2518,36,134,9,40335.1,08-06-2023,2023-08-06
2491,2491,2519,45,135,11,17185.5,08-07-2023,2023-08-07
2492,2492,2520,4,88,10,483365.0,2024-10-02,2024-10-02
2493,2493,2521,1,110,14,33190.15,2023-07-28,2023-07-28
2494,2494,2522,42,139,13,17596.85,2024-02-26,2024-02-26
2495,2495,2523,1,70,9,293739.05,2023-10-27,2023-10-27
2496,2496,2524,1,89,5,393390.0,09-07-2023,2023-09-07
2497,2497,2525,46,55,8,835903.1,2024-11-09,2024-11-09
2498,2498,2526,42,21,15,124467.1,30-11-2024,2024-11-30
2499,2499,2527,9,142,7,5785.0,24-02-2024,2024-02-24
2500,2500,2528,5,132,15,23445.0,18-06-2024,2024-06-18
2501,2501,2529,10,82,1,49052.3,15-04-2024,2024-04-15
2502,2502,2530,31,75,9,294915.0,07-03-2023,2023-07-03
2503,2503,2531,48,104,13,45855.55,2024-06-16,2024-06-16
2504,2504,2532,6,125,3,9695.7,10-09-2023,2023-10-09
2505,2505,2533,13,18,14,372014.0,15-06-2024,2024-06-15
2506,2506,2534,31,119,9,29302.0,20-01-2024,2024-01-20
2507,2507,2535,12,69,8,344014.0,20-12-2024,2024-12-20
2508,2508,2536,49,24,13,302018.0,06-07-2023,2023-06-07
2509,2509,2537,23,136,12,23682.0,2024-05-29,2024-05-29
2510,2510,2538,20,76,2,296396.0,2023-03-14,2023-03-14
2511,2511,2539,31,17,14,186715.85,2024-10-20,2024-10-20
2512,2512,2540,7,144,5,11071.0,2024-04-17,2024-04-17
2513,2513,2541,10,101,13,5722.8,2023-01-24,2023-01-24
2514,2514,2542,10,88,2,91839.35,2024-01-25,2024-01-25
2515,2515,2543,22,116,8,20604.0,2024-02-09,2024-02-09
2516,2516,2544,40,67,13,1059495.1,29-02-2024,2024-02-29
2517,2517,2545,23,84,2,86848.0,2023-06-28,2023-06-28
2518,2518,2546,49,125,2,6463.8,2023-11-09,2023-11-09
2519,2519,2547,2,98,14,1111056.0,08-03-2024,2024-08-03
2520,2520,2548,2,124,9,33929.0,28-10-2024,2024-10-28
2521,2521,2549,44,17,1,13337.05,2024-05-18,2024-05-18
2522,2522,2550,20,149,11,12800.0,2024-11-05,2024-11-05
2523,2523,2551,4,127,11,17043.0,02-09-2023,2023-02-09
2524,2524,2552,8,16,2,57011.4,2024-01-03,2024-01-03
2525,2525,2553,24,150,1,1646.0,2024-06-10,2024-06-10
2526,2526,2554,10,145,4,17399.0,29-06-2024,2024-06-29
2527,2527,2555,17,58,9,979421.0,06-07-2023,2023-06-07
2528,2528,2556,14,89,4,298976.4,2024-08-30,2024-08-30
2529,2529,2557,45,47,3,18369.0,20-01-2023,2023-01-20
2530,2530,2558,14,72,2,189362.55,2024-04-22,2024-04-22
